# id:23--46--23-0,,
0.67,-0.71,-1
0.67,-0.81,-1
-0.97,-0.32,-1
-0.73,0.64,-1
-0.48,0.55,-1
0.76,-0.19,-1
0.72,-0.28,-1
0.61,-0.21,-1
-0.38,0,-1
-0.68,-0.38,-1
-0.76,-0.81,-1
0.88,0.16,-1
-0.86,0.18,-1
-0.38,-0.4,1
0.93,-0.68,-1
0.05,0.04,1
-0.99,-0.15,-1
0.33,-0.79,1
-0.42,0.64,-1
0.34,-1,1
0.62,0.85,-1
0.59,-0.37,-1
0.94,-0.27,-1
0.49,-0.94,1
0.87,-0.51,-1
-0.92,0.05,-1
-0.24,0.96,-1
0.89,0.44,-1
0.33,0.27,-1
-0.25,-0.84,1
-0.35,-0.09,-1
0.18,-0.7,1
-0.18,-0.56,1
-0.96,-0.04,-1
0.86,-0.08,-1
-0.06,0.24,-1
0.76,0.18,-1
-0.53,-0.05,-1
0.91,-0.85,-1
0.26,0.99,-1
0.65,0.34,-1
-0.82,-0.97,-1
-0.82,-0.53,-1
0.93,0.83,-1
-0.32,0.26,-1
0.38,-0.08,-1
0.56,-0.87,1
0.27,-0.64,1
0.67,0.84,-1
-0.89,-0.16,-1
0.97,-0.79,-1
-0.28,-0.34,1
-0.64,-0.88,1
-0.89,0.76,-1
-0.79,0.36,-1
0.43,0.47,-1
0.84,0.14,-1
-0.91,0.51,-1
0.02,-0.34,1
-0.36,-0.27,1
0.98,0.72,-1
-0.92,0.96,-1
-0.38,0.73,-1
0.39,-0.59,1
0.12,0.43,-1
-0.26,0.54,-1
-0.01,0.89,-1
0.07,-0.13,1
-0.73,-0.89,-1
-0.99,-0.13,-1
0.47,0.48,-1
-0.48,0.08,-1
0.44,-0.92,1
0.57,0.49,-1
-0.67,0.06,-1
-0.46,0.33,-1
0.82,0.43,-1
-0.86,-0.81,-1
-0.29,-0.34,1
-0.07,0.2,-1
-0.32,0.7,-1
-0.22,-0.45,1
0.68,0.17,-1
0.79,0.7,-1
-0.49,0.93,-1
-0.12,0.3,-1
-0.31,-0.79,1
0.16,-0.07,1
-0.27,-0.23,1
0.6,-0.97,1
-0.38,-0.52,1
0.98,0.09,-1
0.8,0.54,-1
-0.8,0.7,-1
-0.59,-0.82,1
-0.35,-0.27,-1
-0.45,-0.02,-1
0.47,0.46,-1
0.46,0.48,-1
0.98,-0.78,-1
0.66,0.25,-1
-0.22,-0.77,1
-0.07,0.8,-1
-0.22,0.87,-1
0,0.54,-1
-0.64,-0.29,-1
-0.14,-0.39,1
0.74,-0.32,-1
0.45,-0.55,1
0.5,0.22,-1
-0.47,0.79,-1
-0.3,0.97,-1
0.15,0.35,-1
0.88,-0.18,-1
-0.06,0.69,-1
-0.56,-0.18,-1
-0.94,-0.62,-1
-0.15,0.38,-1
-0.4,-0.6,1
0.45,-0.56,1
-0.89,0.22,-1
0.37,-0.02,-1
-0.4,-0.29,-1
-0.9,0.63,-1
0.49,-0.98,1
-0.89,0.89,-1
0.38,0.96,-1
0.02,-0.3,1
0.84,-0.73,-1
0.4,-0.54,1
0.65,-0.34,-1
-1,0.65,-1
0.33,0.92,-1
-0.02,0.75,-1
-0.53,-0.2,-1
0.3,0.08,-1
0.08,0.55,-1
-0.77,-0.08,-1
-0.01,0.51,-1
-0.4,-0.85,1
0.55,-0.33,-1
0.17,-0.19,1
-0.18,-0.8,1
-0.46,0.15,-1
0.11,-0.8,1
-0.53,-0.9,1
-0.22,-0.9,1
-0.34,0.86,-1
-0.06,0.48,-1
-0.47,-0.77,1
0.74,0.96,-1
0.11,-0.45,1
-0.26,0.83,-1
0.95,-0.42,-1
-0.59,0.53,-1
-0.69,0.62,-1
-0.95,-0.94,-1
-0.55,-0.78,1
-0.91,-0.39,-1
-0.79,0.72,-1
-0.13,-0.17,1
0.02,0.53,-1
-0.52,-0.43,-1
0.83,-0.06,-1
0.84,0,-1
0.07,-0.14,1
-0.87,0.7,-1
0.75,-0.49,-1
0.39,0.04,-1
-0.75,0.74,-1
0.77,0.24,-1
-0.85,0.7,-1
-0.92,-0.76,-1
0.31,0,-1
0.8,0.65,-1
0.41,-0.76,1
0.56,0.6,-1
0.87,0.96,-1
0.23,-0.03,-1
-0.2,0.73,-1
0.9,-0.17,-1
0.38,-0.97,1
-0.36,-0.5,1
-0.35,-0.18,1
-0.07,-0.68,1
0.82,0.54,-1
-0.02,-0.2,1
0.93,0.46,-1
0.7,0.95,-1
0.9,-0.15,-1
0.03,0.76,-1
-0.89,0.18,-1
0.5,-0.49,-1
0.72,-0.87,-1
0.37,-0.75,1
0.54,0.95,-1
0.31,0.2,-1
-0.39,0.15,-1
-0.91,-0.12,-1
-0.7,0.92,-1
-0.4,-0.07,-1
0.79,-0.41,-1
0.58,0.84,-1
0.18,-0.17,1
-0.71,0.12,-1
-0.64,-0.19,-1
0.47,0.96,-1
0.1,0.92,-1
-0.93,0.76,-1
0.8,-0.29,-1
0.56,0.73,-1
0.04,-0.83,1
-0.06,0.99,-1
0.32,0.57,-1
0.58,-0.76,1
0.44,0.93,-1
0.06,-0.01,1
0.46,-0.88,1
-0.27,-0.77,1
-0.74,-0.27,-1
-0.22,0.17,-1
0.81,-0.38,-1
-0.26,0.32,-1
0.17,0.28,-1
0.45,-0.75,1
-0.87,0.74,-1
0.31,0.04,-1
-0.67,0.36,-1
-0.43,0.76,-1
-0.53,0.58,-1
-0.98,-0.84,-1
0.18,0.35,-1
0.32,0.17,-1
-0.06,-0.07,1
-0.48,-0.94,1
-0.45,0.49,-1
0.6,0.03,-1
-0.61,0.86,-1
-1,0.73,-1
0.03,-0.06,1
-0.16,-0.85,1
0.63,-0.49,-1
-0.55,-0.3,-1
0.38,-0.11,-1
-0.89,0.79,-1
-0.87,-0.3,-1
0.94,0.01,-1
0.41,-0.88,1
0.91,-0.01,-1
0.95,-0.92,-1
-0.89,-0.54,-1
-0.69,-0.46,-1
0.02,0.22,-1
-0.78,0.36,-1
0.9,-0.42,-1
-0.25,0.18,-1
0.25,0.63,-1
0.78,-0.69,-1
-0.58,-0.84,1
0.6,-0.64,-1
-0.55,-0.46,-1
0.17,0.53,-1
-0.23,0.42,-1
0.48,0.45,-1
-0.51,-0.43,-1
-0.38,0.78,-1
-0.47,0.4,-1
0.63,0.9,-1
0.24,-0.91,1
-0.67,0.05,-1
0.82,0.13,-1
0.09,-0.78,1
-0.39,-0.16,-1
0.59,0.19,-1
0.71,-0.53,-1
-0.49,0.4,-1
-0.64,0.58,-1
0.58,-0.33,-1
-0.18,0.71,-1
-0.5,-0.25,-1
-0.17,0.68,-1
-0.82,0.4,-1
-0.06,-0.31,1
0.99,0.91,-1
0.52,0.38,-1
0.86,0.85,-1
0.29,0.7,-1
-0.59,-0.63,-1
0.99,-0.65,-1
-0.25,-0.04,-1
-0.67,0.46,-1
-0.21,-0.81,1
0.82,-0.7,-1
-0.17,0.82,-1
0.71,-0.28,-1
0.55,-0.81,1
0.01,0.39,-1
0.94,0.08,-1
-0.67,0.66,-1
-0.65,0.13,-1
0.08,0.5,-1
0.17,0.12,-1
-0.61,-0.9,1
0.06,-0.53,1
0.99,-0.64,-1
-0.06,-0.64,1
-0.98,-0.74,-1
0.96,-0.6,-1
0.73,-0.5,-1
0.71,0.14,-1
-0.19,-0.39,1
0.14,0.88,-1
0.82,-0.73,-1
0.08,-0.58,1
0.82,-0.47,-1
-0.74,0.18,-1
0.31,-0.22,-1
0.87,0.81,-1
-0.95,0.76,-1
-0.21,0.85,-1
-0.27,-0.53,1
-0.31,0.38,-1
0.13,0.96,-1
0.58,0.79,-1
-0.51,-0.56,1
0.38,-0.74,1
0.86,0.53,-1
-0.23,0.28,-1
0.84,0.03,-1
0.71,0.37,-1
-0.93,0.16,-1
-0.41,0.97,-1
0.93,0.12,-1
-0.02,-0.58,1
0.08,0.71,-1
0.96,0.9,-1
-0.12,0.14,-1
-0.37,-0.22,-1
0.64,0.74,-1
0.87,-0.36,-1
0.18,-0.69,1
0.39,0.25,-1
-0.14,0.42,-1
0.37,-0.8,1
0.13,0.42,-1
-0.19,-0.17,1
-0.18,0.36,-1
-0.04,0.97,-1
0.35,0.2,-1
0.92,-0.92,-1
-0.31,0.04,-1
-0.01,-0.28,1
0.51,0.38,-1
-0.01,-0.9,1
-0.26,-0.23,-1
-0.03,-0.92,1
-0.59,-0.59,-1
-0.12,-0.18,1
0.17,-0.98,1
0.4,0.38,-1
-0.41,0.44,-1
0.69,-0.52,-1
-0.87,-0.74,-1
0.73,0.55,-1
0.18,0.68,-1
-0.45,0.94,-1
-0.79,0.99,-1
0.83,0.27,-1
-0.55,0.12,-1
0.28,0.82,-1
-0.33,0.24,-1
-0.61,1,-1
0.74,-0.17,-1
-0.53,-0.3,-1
-0.46,0.75,-1
-0.5,-0.04,-1
0.17,-0.52,1
-0.81,-0.06,-1
-0.04,0.28,-1
0.82,-0.06,-1
0.11,-0.94,1
0.95,0.78,-1
-0.08,-0.84,1
-0.07,-0.53,1
-0.22,0.79,-1
0.2,-0.44,1
0.31,-0.2,1
1,0.83,-1
0.83,0.9,-1
-0.91,0.67,-1
0.09,-0.6,1
-0.93,-0.49,-1
0.14,-0.23,1
0.19,0.6,-1
0.09,-0.83,1
-0.47,-0.55,1
0.19,-0.27,1
0.22,-0.21,1
0.4,-0.43,1
-0.43,0.02,-1
-0.12,0.4,-1
-0.86,-0.61,-1
0.99,-0.05,-1
-0.31,-0.86,1
0.34,-0.81,1
0.54,-0.74,1
0.94,0.98,-1
0.54,-0.87,1
0.91,0.74,-1
-0.12,-0.09,1
-0.69,-0.18,-1
0.34,0.76,-1
0.67,0.06,-1
0.1,-0.63,1
0.26,0.71,-1
0.74,-0.85,-1
-0.61,-0.28,-1
0.28,-0.66,1
-0.64,0.47,-1
0.19,-0.5,1
-0.43,0.19,-1
-0.09,0.97,-1
-0.85,-0.52,-1
-0.84,-0.47,-1
0.57,0.22,-1
-0.67,0.15,-1
0.69,-0.78,-1
0.08,-0.17,1
-0.33,-0.52,1
-0.57,0.33,-1
0.26,0.72,-1
-0.93,-0.3,-1
-0.04,-0.75,1
-0.39,-0.41,1
-0.7,0.74,-1
0.98,-0.38,-1
-0.42,0.08,-1
0.13,0.23,-1
-0.6,-0.42,-1
-0.94,-0.21,-1
0.59,0.53,-1
-0.78,-0.99,-1
0.28,-0.48,1
-0.29,-0.34,1
-0.98,0.85,-1
0,-0.83,1
0.82,0.72,-1
0.36,-0.34,-1
-0.12,-0.01,-1
0.9,0.16,-1
-0.81,-0.67,-1
0.62,0.02,-1
-0.83,0.74,-1
-0.39,-0.41,1
-0.72,-0.21,-1
0.22,0.02,-1
-0.46,-0.06,-1
-0.33,-0.21,-1
0.53,0.53,-1
-0.18,0.9,-1
-0.84,0.29,-1
0.1,0.87,-1
0.08,-0.86,1
0.01,-0.58,1
0.26,0.37,-1
-0.74,0.3,-1
-0.29,0.61,-1
-0.82,0.38,-1
0.66,0,-1
-0.63,-0.02,-1
-0.78,-0.38,-1
0.98,-0.22,-1
-0.64,-0.51,-1
0.03,0.34,-1
0.42,0,-1
0.35,0.72,-1
0.06,-0.64,1
-0.51,-0.4,-1
-0.04,-0.82,1
-0.72,-0.8,-1
0.85,-0.7,-1
0.32,0.74,-1
0.91,-0.61,-1
-0.91,0.36,-1
-0.01,0.42,-1
-0.73,0.9,-1
-0.47,0.93,-1
0.9,-0.75,-1
-0.62,-0.96,1
0.96,-0.81,-1
-0.53,0.43,-1
0.94,0.82,-1
0.51,-0.22,-1
0.36,-0.73,1
0.35,0.75,-1
-0.29,-0.77,1
0.85,0.18,-1
-1,0.22,-1
0.96,-0.75,-1
-0.05,0.31,-1
0.35,-0.7,1
-0.64,0.67,-1
-0.24,0.92,-1
-0.89,0.7,-1
0.84,-0.8,-1
-0.81,-0.15,-1
-0.53,-0.3,-1
0.31,0.87,-1
0.05,-0.66,1
-0.78,-0.22,-1
-0.07,-0.02,1
-0.56,0.43,-1
-0.23,0.82,-1
0.66,-0.61,-1
-0.85,-0.01,-1
0.41,-0.49,1
-0.06,-0.87,1
0.34,-0.38,1
0.04,0.74,-1
-0.02,0.43,-1
0.38,-0.95,1
-0.18,0.7,-1
-0.66,0.39,-1
0.18,0.43,-1
-0.14,0.31,-1
0.8,-0.32,-1
0.57,-0.88,1
0.82,-0.14,-1
0.83,-0.35,-1
-0.2,-0.76,1
-0.93,0.24,-1
-0.15,-0.43,1
-0.62,0.15,-1
-0.78,-0.74,-1
0.47,-0.65,1
-0.88,-0.84,-1
-0.49,-0.94,1
0.66,0.87,-1
0.82,0.09,-1
0.17,0.45,-1
0.99,-0.36,-1
0.96,-0.19,-1
-0.15,0.36,-1
-0.07,0.75,-1
-0.92,-0.04,-1
0.81,-0.84,-1
-0.48,-0.72,1
0.56,0.64,-1
-0.61,-0.13,-1
-0.79,0.65,-1
-0.44,0.43,-1
-0.14,-0.38,1
0.09,0.69,-1
-0.85,0.21,-1
0.75,0.81,-1
0.66,-0.98,1
-0.86,-0.64,-1
-0.94,-0.42,-1
-0.16,0.56,-1
-0.61,0.56,-1
0.43,-0.11,-1
-0.2,0.07,-1
-0.85,0.65,-1
0.48,0.85,-1
-0.85,-0.96,-1
0.26,-0.02,-1
-0.85,0.92,-1
-0.62,0.96,-1
0.92,0.53,-1
-0.26,0.78,-1
0.33,-0.93,1
-0.39,-0.52,1
-0.67,0.2,-1
0.16,-0.62,1
-0.38,-0.3,-1
-0.46,-0.5,1
0.79,-0.27,-1
0.98,-0.94,-1
-0.66,0.05,-1
0.1,0.5,-1
-0.2,0.88,-1
0.28,0.26,-1
0.47,0.73,-1
-1,0.73,-1
-0.45,-0.77,1
-0.9,-0.54,-1
-0.05,0.47,-1
0.5,0.77,-1
-0.44,-0.07,-1
-0.9,0,-1
-0.77,-0.65,-1
0.08,0.21,-1
0.82,-1,-1
-0.54,0.1,-1
0.07,-0.83,1
0.17,0.18,-1
-0.76,0.86,-1
-0.81,-0.63,-1
0.76,-0.07,-1
-0.91,-0.07,-1
-0.15,0.22,-1
0.37,0.01,-1
0.98,0.04,-1
0.39,-0.69,1
-0.11,0.25,-1
0.97,-0.82,-1
-0.72,-0.91,-1
-0.06,-0.59,1
0.69,0.65,-1
-0.91,-0.84,-1
0.92,0.46,-1
-0.33,0,-1
0.51,0.2,-1
-0.67,0.28,-1
-0.46,0.99,-1
0.46,-0.08,-1
0.17,0.25,-1
0.35,-0.74,1
-0.23,0.74,-1
0.92,-0.91,-1
0.4,0.28,-1
0.58,-0.37,-1
0.06,-0.41,1
0.33,-0.93,1
-0.32,-0.53,1
-0.41,-0.58,1
0.69,-0.09,-1
-0.02,0.13,-1
0.02,0.24,-1
0.56,0.68,-1
0.75,0.85,-1
0.51,0.4,-1
-0.55,0.79,-1
0.51,0.43,-1
0.26,0.89,-1
0.31,0.13,-1
0.54,-0.7,1
-0.59,0.99,-1
-0.91,0.93,-1
0.78,-0.4,-1
0.65,0.22,-1
-0.18,0.97,-1
0.19,-0.91,1
0.24,-0.25,1
-0.12,-0.14,1
-0.74,0.1,-1
0.83,-0.77,-1
-0.37,-0.02,-1
0.92,-0.12,-1
-0.01,0.31,-1
-0.35,0.67,-1
0.42,0.96,-1
0.12,0.87,-1
-0.4,-0.36,-1
0.78,0.17,-1
0.09,0.05,-1
0.16,-0.76,1
0.41,-0.91,1
0,-0.17,1
0.79,-0.32,-1
0.79,0.12,-1
0.79,-0.44,-1
-0.31,-0.59,1
0.73,-0.4,-1
-0.85,0.94,-1
-0.5,-0.92,1
-0.74,-0.29,-1
0.42,-0.22,-1
0.63,-0.95,1
0.08,-0.79,1
0.27,-0.84,1
0.83,-0.13,-1
0.81,0.95,-1
-0.61,-0.95,1
-0.73,0.13,-1
-0.66,-0.36,-1
0.83,-0.73,-1
-0.49,0.1,-1
0,-0.95,1
0.21,0.52,-1
0.29,-0.46,1
-0.91,0.96,-1
-0.62,0.79,-1
0.34,-0.38,1
-0.71,0.1,-1
0.15,-0.01,-1
0.18,0.13,-1
-0.52,0.93,-1
-0.92,-0.79,-1
-0.46,0.31,-1
0.24,-0.17,1
-0.71,0.74,-1
-0.63,0.97,-1
0.49,0.19,-1
-0.33,0.7,-1
-0.69,-0.63,-1
-0.8,-0.91,-1
-0.39,-0.47,1
-0.7,0.8,-1
0.75,0.2,-1
-0.69,-0.53,-1
0.13,-0.44,1
-0.58,-0.79,1
0.76,-0.45,-1
0.01,-0.36,1
-0.89,-0.71,-1
0.14,-0.77,1
0.53,0.17,-1
-0.33,-0.27,1
-0.74,0.95,-1
0.88,0.65,-1
0.64,0.67,-1
0.76,-0.59,-1
0.4,-0.02,-1
0.47,-0.44,1
0.91,-0.23,-1
0.53,-0.08,-1
-0.41,-0.87,1
0.81,0.72,-1
-0.01,0.78,-1
-0.98,0.28,-1
-0.54,-0.57,-1
0.36,-0.84,1
-0.69,-0.49,-1
-0.38,0.58,-1
0.47,0.03,-1
0.91,0.26,-1
0.13,0.77,-1
-0.75,0.98,-1
-0.1,0.89,-1
-0.48,-0.95,1
0.95,-0.76,-1
-0.38,0.46,-1
-0.15,0.13,-1
-0.32,0.52,-1
0.26,-0.58,1
-0.36,-0.92,1
0.38,0.7,-1
0.58,-0.54,-1
-0.01,-0.79,1
0.54,0.7,-1
-0.02,0.81,-1
0.19,-0.41,1
0.99,0.13,-1
-0.66,0.07,-1
0.89,-0.77,-1
-0.74,-0.38,-1
0.41,0.78,-1
0.42,-0.1,-1
0.08,-0.08,-1
-0.82,-0.58,-1
-0.92,0.62,-1
0.78,0.8,-1
0.51,-0.59,-1
0.15,-0.85,1
-0.36,0.17,-1
-0.97,-0.44,-1
-0.39,-0.36,1
0.3,-0.78,1
-0.68,-0.52,-1
-0.92,-0.55,-1
0.44,0.22,-1
0,-0.91,1
-0.32,-0.46,1
0.78,0.51,-1
-0.15,0.25,-1
-0.98,0.01,-1
0.18,-0.04,-1
-0.61,-0.14,-1
-0.76,0.49,-1
0.4,-0.32,-1
-0.98,-0.28,-1
0.77,0.85,-1
-0.02,-0.08,1
-0.73,0.63,-1
0.65,0.44,-1
1,0.34,-1
0.75,0.25,-1
-0.8,-0.75,-1
0.69,-0.31,-1
-0.91,0.06,-1
0.95,0.55,-1
0.19,-0.43,1
0.78,-0.25,-1
-0.29,-0.12,-1
0.8,0.88,-1
0,0.37,-1
0.29,-0.95,1
-0.79,-0.72,-1
-0.77,-0.31,-1
0.31,-0.24,-1
-0.21,0.67,-1
0.19,0.07,-1
0.96,-0.74,-1
-0.2,-0.74,1
-0.08,-0.44,1
-0.21,0.05,-1
0.6,-0.6,-1
0.28,0.31,-1
-0.17,0.16,-1
0.72,-0.13,-1
0.87,-0.21,-1
0.95,0.98,-1
-0.86,0.01,-1
0.86,0.39,-1
-0.41,0.53,-1
-0.43,-0.92,1
0.18,-0.13,1
0.71,-0.99,-1
0.62,0.31,-1
0.11,0.79,-1
-0.35,1,-1
0.92,0.45,-1
-0.93,0.02,-1
1,0.62,-1
-0.99,-0.76,-1
-0.33,0.4,-1
-0.06,-0.56,1
-0.22,0.28,-1
0.09,-0.56,1
-0.93,0.56,-1
0.84,0.11,-1
-0.24,0.45,-1
0.61,0.5,-1
0.91,0.97,-1
-0.78,-0.22,-1
-0.62,0.12,-1
0.48,0.8,-1
-0.69,0.92,-1
-0.51,-0.75,1
0.23,0.25,-1
0.58,-0.87,1
-0.28,0.26,-1
-0.95,0.95,-1
0.93,0.44,-1
0.24,-0.22,1
-0.37,-0.71,1
-0.48,-0.17,-1
-0.06,0.39,-1
-0.47,-0.54,1
-0.07,0.44,-1
0.44,0.41,-1
-0.71,-0.34,-1
-0.6,0.72,-1
-0.86,-0.87,-1
-0.63,0.21,-1
0.16,0.68,-1
0.89,0.28,-1
-0.98,0.84,-1
0.91,-0.92,-1
-0.74,0.42,-1
0.4,0.26,-1
-0.15,-0.5,1
0.79,-0.62,-1
0.16,0.1,-1
0.22,-0.38,1
0.51,-0.88,1
-0.51,0.91,-1
-0.33,-0.52,1
0.77,0.32,-1
0.44,-0.76,1
0.85,-0.47,-1
-0.41,-1,1
-0.25,0.77,-1
0.1,0.2,-1
-0.93,-0.9,-1
-0.41,0.32,-1
0.87,-0.41,-1
0.34,0.49,-1
0.94,-0.04,-1
0.05,-0.18,1
-0.53,-0.48,-1
-0.33,-0.28,1
0.11,0.75,-1
0,-0.63,1
-0.22,-0.49,1
0.38,-0.2,-1
-0.99,0.51,-1
0.25,-0.54,1
-0.53,0.88,-1
-0.56,-0.32,-1
0.72,0.81,-1
-0.4,-0.92,1
0.34,0.71,-1
0.21,-0.05,-1
-0.66,-0.98,1
0.71,-0.44,-1
0.63,-0.11,-1
0.51,0.99,-1
0.67,-0.68,-1
0.43,-0.38,1
0.82,0.05,-1
-0.19,-0.25,1
-0.72,-0.69,-1
0.1,-0.41,1
0.78,-0.16,-1
0.35,0.13,-1
0.04,0.23,-1
-0.18,-0.75,1
0.99,0.43,-1
0.18,0.39,-1
-0.64,-0.76,1
-0.64,0.3,-1
0.76,0.45,-1
-0.08,0.39,-1
0.03,0.16,-1
0.22,0.13,-1
-0.8,-0.1,-1
0.89,-1,-1
0.09,-0.57,1
0.19,-0.8,1
-0.74,-0.98,-1
0.34,0.09,-1
-0.45,0.73,-1
0.52,0.15,-1
0.32,0.06,-1
0.01,0.82,-1
0.63,0.92,-1
-0.65,-0.93,1
0.03,0.18,-1
-0.73,-0.84,-1
-0.46,-0.45,1
0.29,-0.46,1
0.11,0.72,-1
-0.87,-0.46,-1
0.06,0.89,-1
-0.25,0.74,-1
-0.13,-0.95,1
0.11,-0.84,1
-0.33,0.39,-1
-0.07,0.44,-1
0.25,-0.18,1
0.02,0.8,-1
0.86,0.66,-1
0.73,-0.05,-1
-0.45,0.05,-1
-0.53,0.75,-1
-0.51,0.91,-1
0.33,-0.33,1
-0.57,0.96,-1
0.15,0.23,-1
-0.15,0.99,-1
0.67,0.55,-1
0.94,-0.38,-1
-0.3,0.6,-1
-0.12,0.84,-1
-0.03,-0.88,1
-0.13,-0.28,1
0.5,-0.41,-1
-0.89,-0.91,-1
0.39,-0.06,-1
-0.51,0.62,-1
-0.57,0.26,-1
-0.23,0.4,-1
-0.66,0.33,-1
0.5,-0.11,-1
-0.1,0.33,-1
0.62,-0.99,1
-0.88,-1,-1
-0.49,0.55,-1
-0.17,0.69,-1
-0.93,-0.38,-1
0.5,0.97,-1
0.93,-0.66,-1
0.31,0.4,-1
0.99,-0.06,-1
0.68,0.81,-1
-0.95,0.87,-1
0.75,-0.77,-1
-0.91,-0.42,-1
0.28,-0.29,1
-0.96,0.15,-1
-0.67,-0.4,-1
-0.38,-0.41,1
-0.42,0.28,-1
-0.32,0.96,-1
-0.04,0.87,-1
-0.23,-0.72,1
0.09,0.65,-1
0.62,0.2,-1
0.04,0.39,-1
0.42,-0.67,1
-0.49,-0.23,-1
-0.45,0.8,-1
-0.12,-0.71,1
-0.59,0.96,-1
-0.3,0.68,-1
0.96,-0.7,-1
0.46,-0.25,-1
0.52,0.25,-1
-0.08,0.48,-1
0.01,-0.94,1
0.49,0.88,-1
0.37,0.33,-1
-0.32,-0.89,1
-0.09,-0.72,1
-0.48,0.42,-1
0.93,-0.45,-1
0.39,0.43,-1
-0.8,-0.32,-1
-0.53,0.32,-1
0.31,-0.28,-1
-0.4,0.65,-1
-0.66,-0.69,-1
-0.16,-0.1,-1
-0.54,-0.52,-1
-0.77,0.78,-1
0.43,-0.17,-1
0.37,-0.45,1
0.62,0.93,-1
0.65,0.04,-1
